方,[Fāng] surname Fang; [fāng] square; power or involution (mathematics); upright; honest; fair and square; direction; side; party (to a contract, dispute etc); place; method; prescription (medicine); just when; only or just; classifier for square things; abbr. for square or cubic meter; 
得,[dé] to obtain; to get; to gain; to catch (a disease); proper; suitable; proud; contented; to allow; to permit; ready; finished; [de] structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc; [děi] to have to; must; ought to; to need to; 
谈,[Tán] surname Tan; [tán] to speak; to talk; to converse; to chat; to discuss; 
心,[xīn] heart; mind; intention; center; core; CL:顆|颗[ke1],個|个[ge4]; 
诚,[chéng] honest; sincere; true; 
快,[kuài] rapid; quick; speed; rate; soon; almost; to make haste; clever; sharp (of knives or wits); forthright; plain-spoken; gratified; pleased; pleasant; 
论,[Lún] abbr. for 論語|论语[Lun2 yu3], The Analects (of Confucius); [lùn] opinion; view; theory; doctrine; to discuss; to talk about; to regard; to consider; per; by the (kilometer, hour etc); 
态,[tài] attitude; 
认,[rèn] to recognize; to know; to admit; 
情,[qíng] feeling; emotion; passion; situation; 
想,[xiǎng] to think; to believe; to suppose; to wish; to want; to miss (feel wistful about the absence of sb or sth); 
观,[Guàn] surname Guan; [guān] to look at; to watch; to observe; to behold; to advise; concept; point of view; outlook; [guàn] Taoist monastery; palace gate watchtower; platform; 
要,[yāo] to demand; to request; to coerce; [yào] important; vital; to want; to ask for; will; going to (as future auxiliary); may; must; (used in a comparison) must be; probably; if; 
意,[Yì] Italy; Italian; abbr. for 意大利[Yi4 da4 li4]; [yì] idea; meaning; thought; to think; wish; desire; intention; to expect; to anticipate; 
战,[zhàn] to fight; fight; war; battle; 
戴,[Dài] surname Dai; [dài] to put on or wear (glasses, hat, gloves etc); to respect; to bear; to support; 
手,[shǒu] hand; (formal) to hold; person engaged in certain types of work; person skilled in certain types of work; personal(ly); convenient; classifier for skill; CL:雙|双[shuang1],隻|只[zhi1]; 
技,[jì] skill; 
装,[zhuāng] adornment; to adorn; dress; clothing; costume (of an actor in a play); to play a role; to pretend; to install; to fix; to wrap (sth in a bag); to load; to pack; 
掌,[zhǎng] palm of the hand; sole of the foot; paw; horseshoe; to slap; to hold in one's hand; to wield; 
表,[biǎo] exterior surface; family relationship via females; to show (one's opinion); a model; a table (listing information); a form; a meter (measuring sth); 
探,[tàn] to explore; to search out; to scout; to visit; to stretch forward; 
蜜,[mì] honey; 
提,[tí] to carry (hanging down from the hand); to lift; to put forward; to mention; to raise (an issue); upwards character stroke; lifting brush stroke (in painting); scoop for measuring liquid; 
色,[sè] color; CL:種|种[zhong3]; look; appearance; sex; [shǎi] color; dice; 
握,[wò] to hold; to grasp; to clench (one's fist); to master; classifier: a handful; 
效,[xiào] effect; efficacy; to imitate; 
整,[zhěng] exactly; in good order; whole; complete; entire; in order; orderly; to repair; to mend; to renovate; (coll.) to fix sb; to give sb a hard time; to mess with sb; 
自,[zì] from; self; oneself; since; 
能,[Néng] surname Neng; [néng] to be able to; to be capable of; ability; capability; able; capable; can possibly; (usually used in the negative) to have the possibility of; 
职,[zhí] office; duty; 
无,[wú] not to have; no; none; not; to lack; un-; -less; 
而,[ér] and; as well as; and so; but (not); yet (not); (indicates causal relation); (indicates change of state); (indicates contrast); 
日,[Rì] abbr. for 日本[Ri4 ben3], Japan; [rì] sun; day; date, day of the month; 
经,[Jīng] surname Jing; [jīng] classics; sacred book; scripture; to pass through; to undergo; to bear; to endure; warp (textile); longitude; menstruation; channel (TCM); abbr. for economics 經濟|经济[jing1 ji4]; 
时,[shí] old variant of 時|时[shi2]; [Shí] surname Shi; [shí] o'clock; time; when; hour; season; period; 
纯,[chún] pure; simple; unmixed; genuine; 
是,[shì] is; are; am; yes; to be; 
最,[zuì] most; the most; -est (superlative suffix); 
有,[yǒu] to have; there is; there are; to exist; to be; 
红,[Hóng] surname Hong; [hóng] red; popular; revolutionary; bonus; 
望,[wàng] full moon; to hope; to expect; to visit; to gaze (into the distance); to look towards; towards; 
期,[qī] a period of time; phase; stage; (used for issue of a periodical, courses of study); time; term; period; to hope; Taiwan pr. [qi2]; 
简,[jiǎn] simple; uncomplicated; letter; to choose; to select; bamboo strips used for writing (old); 
本,[běn] roots or stems of plants; origin; source; this; the current; root; foundation; basis; classifier for books, periodicals, files etc; originally; 
穿,[chuān] to bore through; to pierce; to perforate; to penetrate; to pass through; to dress; to wear; to put on; to thread; 
析,[xī] to separate; to divide; to analyze; 
枝,[zhī] branch; classifier for sticks, rods, pencils etc; 
案,[àn] (legal) case; incident; record; file; table; 
欢,[huān] variant of 歡|欢[huan1]; [huān] joyous; happy; pleased; [huān] hubbub; clamor; variant of 歡|欢[huan1]; [huān] a breed of horse; variant of 歡|欢[huan1]; 
段,[Duàn] surname Duan; [duàn] paragraph; section; segment; stage (of a process); classifier for stories, periods of time, lengths of thread etc; 
法,[Fǎ] France; French; abbr. for 法國|法国[Fa3 guo2]; Taiwan pr. [Fa4]; [fǎ] law; method; way; Buddhist teaching; Legalist; 
洁,[jié] clean; 
流,[liú] to flow; to disseminate; to circulate or spread; to move or drift; to degenerate; to banish or send into exile; stream of water or sth resembling one; class, rate or grade; 
深,[shēn] close; deep; late; profound; dark (of color, water etc); 
究,[jiū] after all; to investigate; to study carefully; Taiwan pr. [jiu4]; 
爱,[ài] to love; affection; to be fond of; to like; 
种,[zhǒng] seed; species; kind; type; classifier: type, kind, sort; [zhòng] to plant; to grow; to cultivate; 
特,[tè] special; unique; distinguished; especially; unusual; very; 
真,[zhēn] really; truly; indeed; real; true; genuine; 
王,[Wáng] surname Wang; [wáng] king or monarch; best or strongest of its type; grand; great; [wàng] to rule; to reign over; 
现,[xiàn] to appear; present; now; existing; current; 
玲,[líng] (onom.) ting-a-ling (in compounds such as 玎玲 or 玲瓏|玲珑); tinkling of gem-pendants; 
理,[lǐ] texture; grain (of wood); inner essence; intrinsic order; reason; logic; truth; science; natural science (esp. physics); to manage; to pay attention to; to run (affairs); to handle; to put in order; to tidy up; 
甜,[tián] sweet; 
直,[Zhí] surname Zhi; Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God; [zhí] straight; to straighten; fair and reasonable; frank; straightforward; (indicates continuing motion or action); vertical; vertical downward stroke in Chinese characters; 
白,[Bái] surname Bai; [bái] white; snowy; pure; bright; empty; blank; plain; clear; to make clear; in vain; gratuitous; free of charge; reactionary; anti-communist; funeral; to stare coldly; to write wrong character; to state; to explain; vernacular; spoken lines in opera; 
的,[de] of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); [dī] see 的士[di1 shi4]; [dí] really and truly; [dì] aim; clear; 
心理,[xīn lǐ] mental; psychological; 
白色,[bái sè] white; fig. reactionary; anti-communist; 
直观,[zhí guān] direct observation; directly perceived through the senses; intuitive; audiovisual; 
特别,[tè bié] especially; special; particular; unusual; 
爱情,[ài qíng] romance; love (romantic); CL:個|个[ge4],份[fen4]; 
深层,[shēn céng] deep layer; deep; deep-seated; underlying; 
本质,[běn zhì] essence; nature; innate character; intrinsic quality; 
期待,[qī dài] to look forward to; to await; expectation; 
简单,[jiǎn dān] simple; not complicated; 
有效,[yǒu xiào] effective; in effect; valid; 
红色,[hóng sè] red (color); revolutionary; 
时候,[shí hou] time; length of time; moment; period; 
纯洁,[chún jié] pure; clean and honest; to purify; 
日本,[Rì běn] Japan; Japanese; 
无论,[wú lùn] no matter what or how; regardless of whether...; 
方案,[fāng àn] plan; program (for action etc); proposal; proposed bill; CL:個|个[ge4],套[tao4]; 
职场,[zhí chǎng] workplace; career; 
一切,[yī qiè] everything; every; all; 
整洁,[zhěng jié] neatly; tidy; 
提供,[tí gōng] to offer; to supply; to provide; to furnish; 
色彩,[sè cǎi] tint; coloring; coloration; character; 
探究,[tàn jiū] to investigate; to delve; to probe; to enquire into; to look into; 
掌握,[zhǎng wò] to grasp (often fig.); to control; to seize (initiative, opportunity, destiny); to master; to know well; to understand sth well and know how to use it; fluency; 
主流,[zhǔ liú] main stream (of a river); fig. the essential point; main viewpoint of a matter; mainstream (culture etc); 
表达,[biǎo dá] to voice (an opinion); to express; to convey; 
技巧,[jì qiǎo] skill; technique; 
想要,[xiǎng yào] to want to; to feel like; to fancy; to care for sb; desirous of; 
想法,[xiǎng fǎ] idea; notion; train of thought; what sb is thinking; to think of a way (to do sth); CL:個|个[ge4]; 
态度,[tài du] manner; bearing; attitude; approach; CL:個|个[ge4]; 
认真,[rèn zhēn] conscientious; earnest; serious; to take seriously; to take to heart; 
快速,[kuài sù] fast; high-speed; rapid; 
甜蜜,[tián mì] sweet; happy; 
诚实,[chéng shí] honest; honesty; honorable; truthful; 
非常,[fēi cháng] unusual; extraordinary; extreme; very; exceptional; 
谈判,[tán pàn] to negotiate; negotiation; talks; conference; CL:個|个[ge4]; 
干净,[gān jìng] clean; neat; 
希望,[xī wàng] to wish for; to desire; hope; CL:個|个[ge4]; 
女王,[nǔ: wáng] queen; 
套装,[tào zhuāng] outfit or suit (of clothes); set of coordinated items; kit; 
场合,[chǎng hé] situation; occasion; 
还是,[hái shi] or; still; nevertheless; had better; 
在职,[zài zhí] to be employed; to be in post; on-the-job; 
这些,[zhè xiē] these; 
只要,[zhǐ yào] if only; so long as; 
适合,[shì hé] to fit; to suit; 
变得,[biàn de] to become; 
透露,[tòu lù] to leak out; to divulge; to reveal; 
享受,[xiǎng shòu] to enjoy; to live it up; pleasure; CL:種|种[zhong3]; 
通过,[tōng guò] by means of; through; via; to pass through; to get through; to adopt; to pass (a bill or inspection etc); to switch over; 
别人,[bié ren] other people; others; other person; 
分析,[fēn xī] to analyze; analysis; CL:個|个[ge4]; 
冷静,[lěng jìng] calm; cool-headed; 
重要,[zhòng yào] important; significant; major; 
决心,[jué xīn] determination; resolution; determined; firm and resolute; to make up one's mind; CL:個|个[ge4]; 
银色,[yín sè] silver (color); 
内心,[nèi xīn] heart; innermost being; 
作战,[zuò zhàn] combat; to fight; 
传达,[chuán dá] to pass on; to convey; to relay; to transmit; transmission; 
首饰,[shǒu shì] jewelry; head ornament; 
受欢迎,[shòu huān yíng] popular; well-received; 
得心应手,[dé xīn yìng shǒu] lit. what the heart wishes, the hand accomplishes (idiom) skilled at the job; entirely in one's element; going smoothly and easily; 
表现自己,[biǎo xiàn zì jǐ] to express oneself; to give an account of oneself; to project oneself; to show off; 
不经意间,[bù jīng yì jiān] without paying attention; without noticing; unconsciously; inadvertently; 
