不,[bù] (negative prefix); not; no; 
整,[zhěng] exactly; in good order; whole; complete; entire; in order; orderly; to repair; to mend; to renovate; (coll.) to fix sb; to give sb a hard time; to mess with sb; 
文,[Wén] surname Wen; [wén] language; culture; writing; formal; literary; gentle; (old) classifier for coins; Kangxi radical 118; 
无,[wú] not to have; no; none; not; to lack; un-; -less; 
时,[shí] old variant of 時|时[shi2]; [Shí] surname Shi; [shí] o'clock; time; when; hour; season; period; 
春,[Chūn] surname Chun; [chūn] spring (time); gay; joyful; youthful; love; lust; life; 
是,[shì] is; are; am; yes; to be; 
暴,[Bào] surname Bao; [bào] sudden; violent; cruel; to show or expose; to injure; 
最,[zuì] most; the most; -est (superlative suffix); 
有,[yǒu] to have; there is; there are; to exist; to be; 
朋,[péng] friend; 
末,[mò] tip; end; final stage; latter part; inessential detail; powder; dust; opera role of old man; 
本,[běn] roots or stems of plants; origin; source; this; the current; root; foundation; basis; classifier for books, periodicals, files etc; originally; 
术,[shù] method; technique; [zhú] various genera of flowers of Asteracea family (daisies and chrysanthemums), including Atractylis lancea; 
杂,[zá] variant of 雜|杂[za2]; [zá] mixed; miscellaneous; various; to mix; 
次,[cì] next in sequence; second; the second (day, time etc); secondary; vice-; sub-; infra-; inferior quality; substandard; order; sequence; hypo- (chemistry); classifier for enumerated events: time; 
正,[zhēng] first month of the lunar year; [zhèng] just (right); main; upright; straight; correct; positive; greater than zero; principle; to correct; to rectify; 
民,[Mín] surname Min; [mín] the people; nationality; citizen; 
没,[méi] (negative prefix for verbs); have not; not; [mò] drowned; to end; to die; to inundate; 
滚,[gǔn] to boil; to roll; to take a hike; Get lost!; 
烧,[shāo] to burn; to cook; to stew; to bake; to roast; to boil (tea, water etc); fever; 
燃,[rán] to burn; to ignite; to light; fig. to spark off (hopes); to start (debate); to raise (hopes); 
现,[xiàn] to appear; present; now; existing; current; 
用,[yòng] to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore; 
界,[jiè] boundary; scope; extent; circles; group; kingdom (taxonomy); 
的,[de] of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); [dī] see 的士[di1 shi4]; [dí] really and truly; [dì] aim; clear; 
真,[zhēn] really; truly; indeed; real; true; genuine; 
着,[zhāo] (chess) move; trick; all right!; (dialect) to add; [zháo] to touch; to come in contact with; to feel; to be affected by; to catch fire; to fall asleep; to burn; [zhe] aspect particle indicating action in progress; [zhuó] to wear (clothes); to contact; to use; to apply; 
知,[zhī] to know; to be aware; 
第,[dì] (prefix indicating ordinal number, e.g. first, number two etc); 
颠,[diān] top (of the head); apex; to fall forwards; inverted; to jolt; 
纪,[Jǐ] surname Ji; also pr. [Ji4]; [jì] order; discipline; age; era; period; to chronicle; 
绝,[jué] to cut short; extinct; to disappear; to vanish; absolutely; by no means; [jué] variant of 絕|绝[jue2]; 
能,[Néng] surname Neng; [néng] to be able to; to be capable of; ability; capability; able; capable; can possibly; (usually used in the negative) to have the possibility of; 
艺,[yì] skill; art; 
被,[bèi] quilt; by; (indicates passive-voice clauses); (literary) to cover; to meet with; 
覆,[fù] variant of 復|复[fu4]; to reply to a letter; [fù] to cover; to overflow; to overturn; to capsize; 
记,[jì] to record; to note; to remember; mark; sign; classifier for blows, kicks, shots; 
识,[shí] to know; knowledge; Taiwan pr. [shi4]; [zhì] to record; to write a footnote; 
谁,[shéi] who; also pr. [shui2]; 
起,[qǐ] to rise; to raise; to get up; to set out; to start; to appear; to launch; to initiate (action); to draft; to establish; to get (from a depot or counter); verb suffix, to start; (before place or time) starting from; classifier for occurrences or unpredictable events: case, instance; classifier for groups: batch, group; 
超,[chāo] to exceed; to overtake; to surpass; to transcend; to pass; to cross; ultra-; super-; 
越,[Yuè] generic word for peoples or states of south China or south Asia at different historical periods; abbr. for Vietnam 越南; [yuè] to exceed; to climb over; to surpass; the more... the more; 
过,[Guò] surname Guo; [guò] (experienced action marker); to cross; to go over; to pass (time); to celebrate (a holiday); to live; to get along; excessively; too-; 
返,[fǎn] to return (to); 
这,[zhè] this; these; (commonly pr. [zhei4] before a classifier, esp. in Beijing); 
进,[jìn] to advance; to enter; to come (or go) into; to receive or admit; to eat or drink; to submit or present; (used after a verb) into, in; to score a goal; 
铭,[míng] to engrave; inscribed motto; 
青,[Qīng] abbr. for 青海[Qing1 hai3], Qinghai Province; [qīng] nature's color; green or blue; greenish black; youth; young (of people); 
音,[yīn] sound; noise; note (of musical scale); tone; news; syllable; reading (phonetic value of a character); 
顾,[Gù] surname Gu; [gù] to look after; to take into consideration; to attend to; 
领,[lǐng] neck; collar; to lead; to receive; classifier for clothes, mats, screens etc; 
现实,[xiàn shí] reality; actuality; real; actual; realistic; 
值得,[zhí de] to be worth; to deserve; 
整个,[zhěng gè] whole; entire; total; 
反抗,[fǎn kàng] to resist; to rebel; 
文化,[wén huà] culture; civilization; cultural; CL:個|个[ge4],種|种[zhong3]; 
真正,[zhēn zhèng] genuine; real; true; genuinely; 
之后,[zhī hòu] afterwards; following; later; after; 
平民,[píng mín] ordinary people; commoner; civilian; 
时代,[Shí dài] Time, US weekly news magazine; [shí dài] age; era; epoch; period; CL:個|个[ge4]; 
不知,[bù zhī] not to know; unaware; unknowingly; fig. not to admit (defeat, hardships, tiredness etc); 
吉它,[jí tā] a guitar; 
上个,[shàng ge] first (of two parts); last (week etc); previous; the above; 
绝对,[jué duì] absolute; unconditional; 
引入,[yǐn rù] to draw into; to pull into; to introduce; 
具有,[jù yǒu] to have; to possess; 
艺术,[yì shù] art; 
当时,[dāng shí] then; at that time; while; 
朋克,[péng kè] punk (music style) (loanword); 
国内,[guó nèi] domestic; internal (to a country); civil; 
中国,[Zhōng guó] China; 
内容,[nèi róng] content; substance; details; CL:個|个[ge4],項|项[xiang4]; 
世界,[shì jiè] world; CL:個|个[ge4]; 
杂志,[zá zhì] magazine; CL:本[ben3],份[fen4],期[qi1]; 
超越,[chāo yuè] to surpass; to exceed; to transcend; 
意识,[yì shí] consciousness; awareness; to be aware; to realize; 
多少,[duō shǎo] number; amount; somewhat; [duō shao] how much; how many; which (number); as much as; 
出现,[chū xiàn] to appear; to arise; to emerge; to show up; 
风暴,[fēng bào] storm; violent commotion; fig. crisis (e.g. revolution, uprising, financial crisis etc); 
没有,[méi yǒu] haven't; hasn't; doesn't exist; to not have; to not be; 
作用,[zuò yòng] to act on; to affect; action; function; activity; impact; result; effect; purpose; intent; to play a role; corresponds to English -ity, -ism, -ization; CL:個|个[ge4]; 
铭记,[míng jì] to engrave in one's memory; 
掀起,[xiān qǐ] to lift; to raise in height; to begin; upsurge; to set off (a campaign); 
青年,[qīng nián] youth; youthful years; young person; the young; 
青春,[qīng chūn] youth; youthfulness; 
之前,[zhī qián] before; prior to; ago; previously; beforehand; 
音乐,[yīn yuè] music; CL:張|张[zhang1],曲[qu3],段[duan4]; 
燃烧,[rán shāo] to ignite; to combust; to burn; combustion; flaming; 
颠覆,[diān fù] to topple (i.e. knock over); to capsize; fig. to overturn (a regime, by plotting or subversion); to undermine; to subvert; 
领域,[lǐng yù] domain; sphere; field; territory; area; 
摇滚,[yáo gǔn] rock 'n' roll (music); to rock; to fall off; 
第一次,[dì yī cì] the first time; first; number one; 
历史上,[lì shǐ shàng] historical; in history; 
世纪末,[shì jì mò] end of the century; 
