手,[shǒu] hand; (formal) to hold; person engaged in certain types of work; person skilled in certain types of work; personal(ly); convenient; classifier for skill; CL:雙|双[shuang1],隻|只[zhi1]; 
了,[le] (modal particle intensifying preceding clause); (completed action marker); [liǎo] to finish; to achieve; to understand; 
二,[èr] two; 2; (Beijing dialect) stupid; 
云,[yún] (classical) to say; [Yún] surname Yun; abbr. for Yunnan Province 雲南省|云南省[Yun2 nan2 Sheng3]; [yún] cloud; CL:朵[duo3]; 
长,[cháng] length; long; forever; always; constantly; [zhǎng] chief; head; elder; to grow; to develop; to increase; to enhance; 
亲,[qīn] parent; one's own (flesh and blood); relative; related; marriage; bride; close; intimate; in person; first-hand; in favor of; pro-; to kiss; [qìng] parents-in-law of one's offspring; 
人,[rén] man; person; people; CL:個|个[ge4],位[wei4]; 
今,[jīn] today; modern; present; current; this; now; 
钻,[zuàn] variant of 鑽|钻[zuan4]; [zuān] to drill; to bore; to get into; to make one's way into; to enter (a hole); to thread one's way through; to study intensively; to dig into; to curry favor for personal gain; [zuàn] an auger; diamond; 
从,[Cóng] surname Cong; [cōng] lax; yielding; unhurried; [cóng] from; via; passing through; through (a gap); past; ever (followed by negative, meaning never); (formerly pr. [zong4] and related to 縱|纵) to follow; to comply with; to obey; to join; to engage in; adopting some mode of action or attitude; follower; retainer; accessory; accomplice; related by common paternal grandfather or earlier ancestor; [zòng] second cousin; 
量,[liáng] to measure; [liàng] capacity; quantity; amount; to estimate; abbr. for 量詞|量词[liang4 ci2], classifier (in Chinese grammar); measure word; 
他,[tā] he or him; (used for either sex when the sex is unknown or unimportant); (used before sb's name for emphasis); (used as a meaningless mock object); other; another; 
里,[lǐ] variant of 裡|里[li3]; [lǐ] lining; interior; inside; internal; also written 裏|里[li3]; [Lǐ] Li (surname); [lǐ] li (Chinese mile); 500 meters (modern); home; hometown; village; neighborhood; administrative unit; 
仙,[xiān] immortal; 
代,[dài] to substitute; to act on behalf of others; to replace; generation; dynasty; age; period; (historical) era; (geological) eon; 
以,[Yǐ] abbr. for Israel 以色列[Yi3 se4 lie4]; [yǐ] to use; according to; so as to; by means of; in order to; by; with; because; 
们,[men] plural marker for pronouns, and nouns referring to individuals; 
会,[huì] can; to be possible; to be able to; will; to be likely to; to be sure to; to assemble; to meet; to gather; to see; union; group; association; CL:個|个[ge4]; a moment (Taiwan pr. for this sense is [hui3]); [kuài] to balance an account; accountancy; accounting; 
但,[dàn] but; yet; however; only; merely; still; 
酱,[jiàng] thick paste of fermented soybean; marinated in soy paste; paste; jam; 
住,[zhù] to live; to dwell; to stay; to reside; to stop; (suffix indicating firmness, steadiness, or coming to a halt); 
俩,[liǎ] two (colloquial equivalent of 兩個|两个); both; some; 
倒,[dǎo] to fall; to collapse; to topple; to fail; to go bankrupt; to change (trains or buses); to move around; to sell; to speculate (buying and selling, also 搗|捣); profiteer; [dào] to place upside down; to invert; to pour; to throw out; to move backwards; however; actually; as a matter of fact; contrary to expectation; 
候,[hòu] to wait; to inquire after; to watch; season; climate; (old) period of five days; 
儿,[ér] son; [r] non-syllabic diminutive suffix; retroflex final; 
克,[kè] to be able to; to subdue; to restrain; to overcome; gram; Tibetan unit of land area, about 6 ares; 
全,[Quán] surname Quan; [quán] all; whole; entire; every; complete; 
决,[jué] to decide; to determine; to execute (sb); (of a dam etc) to breach or burst; definitely; certainly; 
鄙,[bǐ] rustic; low; base; mean; to despise; to scorn; 
几,[jī] small table; [jī] almost; [jǐ] how much; how many; several; a few; 
都,[Dū] surname Du; [dōu] all; both; entirely; (used for emphasis) even; already; (not) at all; [dū] capital city; metropolis; 
出,[chū] to go out; to come out; to occur; to produce; to go beyond; to rise; to put forth; to happen; classifier for dramas, plays, operas etc; 
那,[Nā] surname Na; [Nuó] surname Nuo; [nǎ] variant of 哪[na3]; [nà] that; those; then (in that case); commonly pr. [nei4] before a classifier, esp. in Beijing; [nuó] (archaic) many; beautiful; how; old variant of 挪[nuo2]; 
划,[huá] to row; to paddle; profitable; worth (the effort); it pays (to do sth); [huá] to cut; to slash; to scratch (cut into the surface of sth); to strike (a match); [huà] to delimit; to transfer; to assign; to plan; to draw (a line); stroke of a Chinese character; 
刚,[gāng] hard; firm; strong; just; barely; exactly; 
到,[dào] to (a place); until (a time); up to; to go; to arrive; (verb complement denoting completion or result of an action); 
道,[dào] direction; way; road; path; CL:條|条[tiao2],股[gu3]; principle; truth; morality; reason; skill; method; Dao (of Daoism); to say; to speak; to talk; classifier for long thin things (rivers, cracks etc), barriers (walls, doors etc), questions (in an exam etc), commands, courses in a meal, steps in a process; province (of Korea or Japan); 
前,[qián] front; forward; ahead; first; top (followed by a number); future; ago; before; BC (e.g. 前293年); former; formerly; 
办,[bàn] to do; to manage; to handle; to go about; to run; to set up; to deal with; 
连,[Lián] surname Lian; [lián] to link; to join; to connect; continuously; in succession; including; (used with 也, 都 etc) even; company (military); 
动,[dòng] to use; to act; to move; to change; abbr. for 動詞|动词[dong4 ci2], verb; 
劳,[láo] to toil; labor; laborer; to put sb to trouble (of doing sth); meritorious deed; [lào] to console; 
进,[jìn] to advance; to enter; to come (or go) into; to receive or admit; to eat or drink; to submit or present; (used after a verb) into, in; to score a goal; 
卡,[kǎ] to stop; to block; card; CL:張|张[zhang1],片[pian4]; calorie; cassette; (computing) (coll.) slow; [qiǎ] to block; to be stuck; to be wedged; customs station; a clip; a fastener; a checkpost; Taiwan pr. [ka3]; 
厌,[yàn] to loathe; 
去,[qù] to go; to go to (a place); to cause to go or send (sb); to remove; to get rid of; (when used either before or after a verb) to go in order to do sth; to be apart from in space or time; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation); (of a time or an event etc) just passed or elapsed; 
又,[yòu] (once) again; also; both... and...; and yet; (used for emphasis) anyway; 
友,[yǒu] friend; 
受,[shòu] to receive; to accept; to suffer; subjected to; to bear; to stand; pleasant; (passive marker); 
只,[zhǐ] only; merely; just; but; 
这,[zhè] this; these; (commonly pr. [zhei4] before a classifier, esp. in Beijing); 
叫,[jiào] to shout; to call; to order; to ask; to be called; by (indicates agent in the passive mood); 
可,[kě] can; may; able to; to approve; to permit; to suit; (particle used for emphasis) certainly; very; [kè] see 可汗[ke4 han2]; 
近,[jìn] near; close to; approximately; 
吃,[chī] to eat; to consume; to eat at (a cafeteria etc); to eradicate; to destroy; to absorb; to suffer; to stammer (Taiwan pr. for this sense is [ji2]); 
过,[Guò] surname Guo; [guò] (experienced action marker); to cross; to go over; to pass (time); to celebrate (a holiday); to live; to get along; excessively; too-; 
躲,[duǒ] to hide; to dodge; to avoid; 
后,[Hòu] surname Hou; [hòu] empress; queen; [hòu] back; behind; rear; afterwards; after; later; 
向,[Xiàng] surname Xiang; [xiàng] towards; to face; to turn towards; direction; to support; to side with; shortly before; formerly; always; all along; 
吗,[mǎ] see 嗎啡|吗啡, morphine; [ma] (question particle for "yes-no" questions); 
吧,[bā] bar (loanword) (serving drinks, or providing Internet access etc); to puff (on a pipe etc); (onom.) bang; abbr. for 貼吧|贴吧[tie1 ba1]; [ba] (modal particle indicating suggestion or surmise); ...right?; ...OK?; ...I presume.; 
听,[yǐn] smile (archaic); [tīng] to listen; to hear; to obey; a can (loanword from English "tin"); classifier for canned beverages; [tìng] (literary pronunciation, still advocated in Taiwan) to rule; to sentence; to allow; 
身,[shēn] body; life; oneself; personally; one's morality and conduct; the main part of a structure or body; pregnant; classifier for sets of clothes: suit, twinset; Kangxi radical 158; 
吾,[Wú] surname Wu; [wú] I; my (old); 
呀,[ya] (particle equivalent to 啊 after a vowel, expressing surprise or doubt); 
呆,[dāi] foolish; stupid; expressionless; blank; to stay; 
呢,[ne] particle indicating that a previously asked question is to be applied to the preceding word ("What about ...?", "And ...?"); particle for inquiring about location ("Where is ...?"); particle signaling a pause, to emphasize the preceding words and allow the listener time to take them on board ("ok?", "are you with me?"); (at the end of a declarative sentence) particle indicating continuation of a state or action; particle indicating strong affirmation; [ní] woolen material; 
呼,[hū] to call; to cry; to shout; to breath out; to exhale; 
命,[mìng] life; fate; order or command; to assign a name, title etc; 
哈,[Hā] abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan; abbr. for 哈爾濱|哈尔滨[Ha1 er3 bin1], Harbin; [hā] laughter; yawn; [hǎ] a Pekinese; a pug; (dialect) to scold; 
商,[Shāng] the Shang dynasty, 16th to 11th century BC; [shāng] commerce; merchant; dealer; to consult; quotient; 2nd note in pentatonic scale; 
蹲,[dūn] to crouch; to squat; to stay (somewhere); 
啦,[lā] (onom.) sound of singing, cheering etc; (phonetic); (dialect) to chat; [la] sentence-final particle, contraction of 了啊, indicating exclamation; particle placed after each item in a list of examples; 
嘛,[ma] modal particle indicating that sth is obvious; particle indicating a pause for emphasis; 
嘿,[hēi] hey; 
回,[huí] to circle; to go back; to turn around; to answer; to return; to revolve; Hui ethnic group (Chinese Muslims); time; classifier for acts of a play; section or chapter (of a classic book); 
跟,[gēn] heel; to follow closely; to go with; to marry sb (of woman); with; towards; as (compared to); from (different from); and (in addition to); 
起,[qǐ] to rise; to raise; to get up; to set out; to start; to appear; to launch; to initiate (action); to draft; to establish; to get (from a depot or counter); verb suffix, to start; (before place or time) starting from; classifier for occurrences or unpredictable events: case, instance; classifier for groups: batch, group; 
在,[zài] (located) at; (to be) in; to exist; in the middle of doing sth; (indicating an action in progress); 
地,[de] -ly; structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct; [dì] earth; ground; field; place; land; CL:片[pian4]; 
赶,[gǎn] to overtake; to catch up with; to hurry; to rush; to try to catch (the bus etc); to drive (cattle etc) forward; to drive (sb) away; to avail oneself of (an opportunity); until; 
坑,[kēng] hole; pit; tunnel; to defraud; 
块,[kuài] lump (of earth); chunk; piece; classifier for pieces of cloth, cake, soap etc; colloquial word for yuan (or other unit of currency such as Hong Kong or US dollar etc), usually as 塊錢|块钱; 
墙,[qiáng] variant of 牆|墙[qiang2], wall; [qiáng] wall; CL:面[mian4],堵[du3]; 
走,[zǒu] to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; away (in compound verbs, such as 撤走[che4 zou3]); to change (shape, form, meaning); 
多,[duō] many; much; often; a lot of; numerous; more; in excess; how (to what extent); multi-; Taiwan pr. [duo2] when it means "how"; 
谷,[Gǔ] surname Gu; [gǔ] valley; 
大,[dà] big; huge; large; major; great; wide; deep; older (than); oldest; eldest; greatly; very much; (dialect) father; father's elder or younger brother; [dài] see 大夫[dai4 fu5]; 
说,[shuì] to persuade; [shuō] to speak; to say; to explain; to scold; to tell off; a theory (usually in compounds such as 日心说 heliocentric theory); 
该,[gāi] should; ought to; probably; must be; to deserve; to owe; to be sb's turn to do sth; that; the above-mentioned; 
讨,[tǎo] to invite; to provoke; to demand or ask for; to send armed forces to suppress; to denounce or condemn; to marry (a woman); to discuss or study; 
天,[tiān] day; sky; heaven; 
视,[shì] variant of 視|视[shi4]; variant of 示[shi4]; [shì] old variant of 視|视[shi4]; [shì] to look at; to regard; to inspect; 
见,[jiàn] to see; to meet; to appear (to be sth); to interview; [xiàn] to appear; also written 現|现[xian4]; 
太,[tài] highest; greatest; too (much); very; extremely; 
要,[yāo] to demand; to request; to coerce; [yào] important; vital; to want; to ask for; will; going to (as future auxiliary); may; must; (used in a comparison) must be; probably; if; 
奇,[jī] odd (number); [qí] strange; odd; weird; wonderful; surprisingly; unusually; 
好,[hǎo] good; well; proper; good to; easy to; very; so; (suffix indicating completion or readiness); (of an unmarried couple) to be close; to be keen on each other; [hào] to be fond of; to have a tendency to; to be prone to; 
被,[bèi] quilt; by; (indicates passive-voice clauses); (literary) to cover; to meet with; 
子,[zǐ] son; child; seed; egg; small thing; 1st earthly branch: 11 p.m.-1 a.m., midnight, 11th solar month (7th December to 5th January), year of the Rat; Viscount, fourth of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]; [zi] (noun suffix); 
它,[tā] it; 
定,[dìng] to set; to fix; to determine; to decide; to order; 
家,[Jiā] surname Jia; [jiā] home; family; (polite) my (sister, uncle etc); classifier for families or businesses; refers to the philosophical schools of pre-Han China; noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to English -ist, -er, -ary or -ian; CL:個|个[ge4]; 
藏,[Zàng] Tibet; Xizang 西藏; [cáng] to conceal; to hide away; to harbor; to store; to collect; [zàng] storehouse; depository; Buddhist or Taoist scripture; 
小,[xiǎo] small; tiny; few; young; 
落,[là] to leave out; to be missing; to leave behind or forget to bring; to lag or fall behind; [lào] see 落枕[lao4 zhen3] and 落炕[lao4 kang4]; [luò] to fall or drop; (of the sun) to set; (of a tide) to go out; to lower; to decline or sink; to lag or fall behind; to fall onto; to rest with; to get or receive; to write down; whereabouts; settlement; 
尔,[ěr] variant of 爾|尔[er3]; [ěr] thus; so; like that; you; thou; 
就,[jiù] at once; right away; only; just (emphasis); as early as; already; as soon as; then; in that case; as many as; even if; to approach; to move towards; to undertake; to engage in; to suffer; subjected to; to accomplish; to take advantage of; to go with (of foods); with regard to; concerning; 
层,[céng] layer; stratum; laminated; floor (of a building); storey; classifier for layers; repeated; sheaf (math.); 
荡,[dàng] variant of 蕩|荡[dang4]; [tàng] variant of 燙|烫[tang4]; variant of 趟[tang4]; [dàng] to wash; to squander; to sweep away; to move; to shake; dissolute; pond; 
山,[Shān] surname Shan; [shān] mountain; hill; anything that resembles a mountain; CL:座[zuo4]; bundled straw in which silkworms spin cocoons; gable; 
自,[zì] from; self; oneself; since; 
脚,[jiǎo] foot; leg (of an animal or an object); base (of an object); CL:雙|双[shuang1],隻|只[zhi1]; classifier for kicks; [jué] variant of 角[jue2]; role; 
己,[jǐ] self; oneself; sixth of the ten Heavenly Stems 十天干[shi2 tian1 gan1]; sixth in order; letter "F" or roman "VI" in list "A, B, C", or "I, II, III" etc; hexa; 
已,[yǐ] already; to stop; then; afterwards; 
能,[Néng] surname Neng; [néng] to be able to; to be capable of; ability; capability; able; capable; can possibly; (usually used in the negative) to have the possibility of; 
巴,[Bā] Ba state during Zhou dynasty (in east of modern Sichuan); abbr. for east Sichuan or Chongqing; surname Ba; abbr. for Palestine or Palestinian; abbr. for Pakistan; [bā] to long for; to wish; to cling to; to stick to; sth that sticks; close to; next to; spread open; informal abbr. for bus 巴士[ba1 shi4]; bar (unit of pressure); nominalizing suffix on certain nouns, such as 尾巴[wei3 ba5], tail; 
带,[dài] band; belt; girdle; ribbon; tire; area; zone; region; CL:條|条[tiao2]; to wear; to carry; to take along; to bear (i.e. to have); to lead; to bring; to look after; to raise; 
干,[gān] old variant of 乾|干[gan1]; [Gān] surname Gan; [gān] dry; clean; in vain; dried food; foster; adoptive; to ignore; [gān] variant of 乾|干[gan1]; [gān] to concern; to interfere; shield; stem; [gàn] tree trunk; main part of sth; to manage; to work; to do; capable; cadre; to kill (slang); to fuck (vulgar); 
肯,[kěn] to agree; to consent; to be ready (to do sth); willing; 
应,[Yìng] surname Ying; [yīng] to agree (to do sth); should; ought to; must; (legal) shall; [yìng] to answer; to respond; to comply with; to deal or cope with; 
开,[kāi] to open; to start; to turn on; to boil; to write out (a prescription, check, invoice etc); to operate (vehicle); abbr. for 開爾文|开尔文 degrees Kelvin; 
弄,[lòng] lane; alley; [nòng] to do; to manage; to handle; to play with; to fool with; to mess with; to fix; to toy with; 
往,[wǎng] to go (in a direction); to; towards; (of a train) bound for; past; previous; 
得,[dé] to obtain; to get; to gain; to catch (a disease); proper; suitable; proud; contented; to allow; to permit; ready; finished; [de] structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc; [děi] to have to; must; ought to; to need to; 
必,[bì] certainly; must; will; necessarily; 
肚,[dǔ] tripe; [dù] belly; 
忙,[máng] busy; hurriedly; to hurry; to rush; 
快,[kuài] rapid; quick; speed; rate; soon; almost; to make haste; clever; sharp (of knives or wits); forthright; plain-spoken; gratified; pleased; pleasant; 
肉,[ròu] meat; flesh; pulp (of a fruit); (coll.) (of a fruit) squashy; (of a person) flabby; irresolute; 
怎,[zěn] how; 
而,[ér] and; as well as; and so; but (not); yet (not); (indicates causal relation); (indicates change of state); (indicates contrast); 
维,[Wéi] abbr. for Uighur 維吾爾|维吾尔[Wei2 wu2 er3]; surname Wei; [wéi] to preserve; to maintain; to hold together; dimension; vitamin (abbr. for 維生素|维生素[wei2 sheng1 su4]); 
惊,[jīng] to start; to be frightened; to be scared; alarm; 
经,[Jīng] surname Jing; [jīng] classics; sacred book; scripture; to pass through; to undergo; to bear; to endure; warp (textile); longitude; menstruation; channel (TCM); abbr. for economics 經濟|经济[jing1 ji4]; 
懒,[lǎn] variant of 懶|懒[lan3]; [lǎn] lazy; 
紧,[jǐn] tight; strict; close at hand; near; urgent; tense; hard up; short of money; to tighten; 
答,[dā] to answer; to agree; [dá] reply; answer; return; respond; echo; 
成,[Chéng] surname Cheng; [chéng] to succeed; to finish; to complete; to accomplish; to become; to turn into; to be all right; OK!; one tenth; 
我,[wǒ] I; me; my; 
等,[děng] class; rank; grade; equal to; same as; to wait for; to await; et cetera; and so on; et al. (and other authors); after; as soon as; once; 
第,[dì] (prefix indicating ordinal number, e.g. first, number two etc); 
找,[zhǎo] to try to find; to look for; to call on sb; to find; to seek; to return; to give change; 
端,[duān] end; extremity; item; port; to hold sth level with both hands; to carry; regular; 
窿,[lóng] cavity; hole; 
把,[bǎ] to hold; to contain; to grasp; to take hold of; handle; particle marking the following noun as a direct object; classifier for objects with handle; classifier for small objects: handful; [bà] handle; 
抓,[zhuā] to grab; to catch; to arrest; to snatch; to scratch; 
窟,[kū] cave; hole; 
招,[zhāo] to recruit; to provoke; to beckon; to incur; to infect; contagious; a move (chess); a maneuver; device; trick; to confess; 
窝,[wō] nest; pit or hollow on the human body; lair; den; place; to harbor or shelter; to hold in check; to bend; classifier for litters and broods; 
掉,[diào] to fall; to drop; to lag behind; to lose; to go missing; to reduce; fall (in prices); to lose (value, weight etc); to wag; to swing; to turn; to change; to exchange; to swap; to show off; to shed (hair); (used after certain verbs to express completion, fulfillment, removal etc); 
提,[tí] to carry (hanging down from the hand); to lift; to put forward; to mention; to raise (an issue); upwards character stroke; lifting brush stroke (in painting); scoop for measuring liquid; 
摇,[Yáo] surname Yao; [yáo] to shake; to rock; to row; 
穿,[chuān] to bore through; to pierce; to perforate; to penetrate; to pass through; to dress; to wear; to put on; to thread; 
摔,[shuāi] to throw down; to fall; to drop and break; 
料,[liào] material; stuff; grain; feed; to expect; to anticipate; to guess; 
方,[Fāng] surname Fang; [fāng] square; power or involution (mathematics); upright; honest; fair and square; direction; side; party (to a contract, dispute etc); place; method; prescription (medicine); just when; only or just; classifier for square things; abbr. for square or cubic meter; 
族,[zú] race; nationality; ethnicity; clan; by extension, social group (e.g. office workers 上班族); 
早,[zǎo] early; morning; Good morning!; long ago; prematurely; 
时,[shí] old variant of 時|时[shi2]; [Shí] surname Shi; [shí] o'clock; time; when; hour; season; period; 
空,[kōng] empty; air; sky; in vain; [kòng] to empty; vacant; unoccupied; space; leisure; free time; 
是,[shì] is; are; am; yes; to be; 
晃,[huǎng] to dazzle; to flash past; [huàng] to sway; to shake; to wander about; 
晒,[shài] variant of 曬|晒[shai4]; [shài] (of the sun) to shine on; to bask in (the sunshine); to dry (clothes, grain etc) in the sun; (fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from "share"); (coll.) to give the cold shoulder to; 
晚,[wǎn] evening; night; late; 
最,[zuì] most; the most; -est (superlative suffix); 
离,[lí] mythical beast (archaic); [Lí] surname Li; [lí] to leave; to part from; to be away from; (in giving distances) from; without (sth); independent of; one of the Eight Trigrams 八卦[ba1 gua4], symbolizing fire; ☲; 
有,[yǒu] to have; there is; there are; to exist; to be; 
朋,[péng] friend; 
神,[Shén] God; abbr. for 神舟[Shen2 zhou1]; [shén] deity; soul; spirit; unusual; mysterious; lively; expressive; expression; look; CL:個|个[ge4]; (slang) awesome; amazing; 
望,[wàng] full moon; to hope; to expect; to visit; to gaze (into the distance); to look towards; towards; 
末,[mò] tip; end; final stage; latter part; inessential detail; powder; dust; opera role of old man; 
来,[lái] to come; to arrive; to come round; ever since; next; 
松,[Sōng] surname Song; [sōng] pine; CL:棵[ke1]; 
样,[yàng] manner; pattern; way; appearance; shape; CL:個|个[ge4]; 
根,[gēn] root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings; CL:條|条[tiao2]; radical (chemistry); 
梯,[tī] ladder; stairs; 
知,[zhī] to know; to be aware; 
母,[mǔ] mother; elderly female relative; origin; source; (of animals) female; 
比,[Bǐ] Belgium; Belgian; abbr. for 比利時|比利时[Bi3 li4 shi2]; [bǐ] (particle used for comparison and "-er than"); to compare; to contrast; to gesture (with hands); ratio; [bì] to associate with; to be near; 
着,[zhāo] (chess) move; trick; all right!; (dialect) to add; [zháo] to touch; to come in contact with; to feel; to be affected by; to catch fire; to fall asleep; to burn; [zhe] aspect particle indicating action in progress; [zhuó] to wear (clothes); to contact; to use; to apply; 
汉,[Hàn] Han ethnic group; Chinese (language); the Han dynasty (206 BC-220 AD); [hàn] man; 
沙,[Shā] surname Sha; [shā] granule; hoarse; raspy; sand; powder; CL:粒[li4]; abbr. for Tsar or Tsarist Russia; 
没,[méi] (negative prefix for verbs); have not; not; [mò] drowned; to end; to die; to inundate; 
看,[kān] to look after; to take care of; to watch; to guard; [kàn] to see; to look at; to read; to watch; to visit; to call on; to consider; to regard as; to look after; to treat (an illness); to depend on; to feel (that); (after verb) to give it a try; Watch out! (for a danger); 
法,[Fǎ] France; French; abbr. for 法國|法国[Fa3 guo2]; Taiwan pr. [Fa4]; [fǎ] law; method; way; Buddhist teaching; Legalist; 
活,[huó] to live; alive; living; work; workmanship; 
直,[Zhí] surname Zhi; Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God; [zhí] straight; to straighten; fair and reasonable; frank; straightforward; (indicates continuing motion or action); vertical; vertical downward stroke in Chinese characters; 
流,[liú] to flow; to disseminate; to circulate or spread; to move or drift; to degenerate; to banish or send into exile; stream of water or sth resembling one; class, rate or grade; 
的,[de] of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); [dī] see 的士[di1 shi4]; [dí] really and truly; [dì] aim; clear; 
浪,[làng] wave; breaker; unrestrained; dissipated; 
消,[xiāo] to disappear; to vanish; to eliminate; to spend (time); have to; need; 
点,[diǎn] point; dot; drop; speck; o'clock; point (in space or time); to draw a dot; to check on a list; to choose; to order (food in a restaurant); to touch briefly; to hint; to light; to ignite; to pour a liquid drop by drop; (old) one fifth of a two-hour watch 更[geng1]; dot stroke in Chinese characters; classifier for items; 
爪,[zhuǎ] claw; 
界,[jiè] boundary; scope; extent; circles; group; kingdom (taxonomy); 
父,[fù] father; 
用,[yòng] to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore; 
生,[shēng] to be born; to give birth; life; to grow; raw; uncooked; student; 
讨厌,[tǎo yàn] to dislike; to loathe; disagreeable; troublesome; annoying; 
父母,[fù mǔ] father and mother; parents; 
父亲,[fù qīn] father; also pr. [fu4 qin5]; CL:個|个[ge4]; 
爪子,[zhuǎ zi] (animal's) claw; 
流浪,[liú làng] to drift about; to wander; to roam; nomadic; homeless; unsettled (e.g. population); vagrant; 
活儿,[huó r] work; (lots of) things to do; 
没有,[méi yǒu] haven't; hasn't; doesn't exist; to not have; to not be; 
看见,[kàn jiàn] to see; to catch sight of; 
比划,[bǐ huà] to gesture; to use sign language; to gesticulate; to engage in body combat or martial art; to come to blows; 
梯子,[tī zi] ladder; stepladder; 
知道,[zhī dào] to know; to become aware of; also pr. [zhi1 dao5]; 
朋友,[péng you] friend; CL:個|个[ge4],位[wei4]; 
神仙,[shén xiān] Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun etc; fig. lighthearted person; 
最好,[zuì hǎo] best; (you) had better (do what we suggest); 
离开,[lí kāi] to depart; to leave; 
时候,[shí hou] time; length of time; moment; period; 
空隙,[kòng xì] crack; gap between two objects; gap in time between two events; 
摇晃,[yáo huàng] to rock; to shake; to sway; 
招呼,[zhāo hu] to call out to; to greet; to say hello to; to inform; to take care of; to take care that one does not; 
抓住,[zhuā zhù] to grab; to capture; 
窟窿,[kū long] hole; pocket; cavity; loophole; debt; 
找到,[zhǎo dào] to find; 
一早,[yī zǎo] early in the morning; at dawn; 
一块,[yī kuài] one block; one piece; one (unit of money); together; in the same place; in company; 
一点,[yī diǎn] a bit; a little; one dot; one point; 
我们,[wǒ men] we; us; ourselves; our; 
等到,[děng dào] to wait until; by the time when (sth is ready etc); 
懒汉,[lǎn hàn] idle fellow; lazybones; 
答应,[dā ying] to promise; to agree; to reply; to respond; 
懒得,[lǎn dé] not to feel like (doing sth); disinclined to; 
紧紧,[jǐn jǐn] closely; tightly; 
惊奇,[jīng qí] to be amazed; to be surprised; to wonder; 
一直,[yī zhí] straight (in a straight line); continuously; always; from the beginning of ... up to ...; all along; 
一面,[yī miàn] one side; one aspect; simultaneously... (and...); one's whole face; 
怎么,[zěn me] how?; what?; why?; [zěn me] variant of 怎麼|怎么[zen3 me5]; 
快活,[kuài huo] happy; cheerful; 
肉酱,[ròu jiàng] mincemeat; pâté; 
必须,[bì xū] to have to; must; compulsory; necessarily; 
